Id,SalePrice
1461,259430.966756
1462,177231.889246
1463,273693.091421
1464,282901.180894
1465,278761.324679
1466,253663.873554
1467,278140.162822
1468,273952.05465
1469,271641.935137
1470,249408.001153
1471,738033.812218
1472,254017.168349
1473,280768.925436
1474,272046.613254
1475,221425.713427
1476,241475.375935
1477,253414.893329
1478,207458.915692
1479,200164.84717
1480,168384.721959
1481,279540.680149
1482,607044.764649
1483,274278.858506
1484,255151.854234
1485,289102.745948
1486,264881.398994
1487,137250.652462
1488,254993.460774
1489,178566.199153
1490,256186.515066
1491,245121.551521
1492,269898.55384
1493,202478.79985
1494,278741.264829
1495,298448.331071
1496,742637.319013
1497,250824.685684
1498,732484.350406
1499,723602.219331
1500,285749.584092
1501,727815.961642
1502,271498.219041
1503,257038.321791
1504,297233.5064
1505,274017.314135
1506,236589.249115
1507,738030.577613
1508,740058.38627
1509,721192.714793
1510,177264.013206
1511,191218.240944
1512,235360.122499
1513,253487.01928
1514,222375.750051
1515,727540.264621
1516,726297.070736
1517,312582.52982
1518,280545.256522
1519,269214.109053
1520,716668.471139
1521,730932.741776
1522,277578.835497
1523,724341.510634
1524,283480.575477
1525,734784.262994
1526,726631.030374
1527,714506.818207
1528,215699.310598
1529,282163.014496
1530,194955.458375
1531,223604.606993
1532,202566.362777
1533,734444.110273
1534,720222.899342
1535,244924.208241
1536,726505.338994
1537,254792.812955
1538,224974.410796
1539,249845.669667
1540,703645.86168
1541,283932.031637
1542,725179.194724
1543,234120.052325
1544,719324.174781
1545,732947.412043
1546,736803.042394
1547,731516.320475
1548,286388.285612
1549,285683.136714
1550,723432.277793
1551,228731.563096
1552,723286.407662
1553,199764.401074
1554,207220.496968
1555,289063.638353
1556,223428.217713
1557,219384.198578
1558,215503.404947
1559,175165.624767
1560,281908.643317
1561,248814.504004
1562,178702.409057
1563,221921.713054
1564,308622.979349
1565,281977.081586
1566,234261.664306
1567,237856.611766
1568,283873.084518
1569,274649.371012
1570,240055.7814
1571,237941.827431
1572,257084.638
1573,265954.39377
1574,269495.38802
1575,261132.260209
1576,254410.946084
1577,285375.811794
1578,257160.498731
1579,310863.227149
1580,288430.944346
1581,263972.894845
1582,244398.480789
1583,140621.946481
1584,259596.64323
1585,293264.596314
1586,265547.930499
1587,224275.257946
1588,732520.484736
1589,251997.621137
1590,263927.335156
1591,211016.425106
1592,457783.03473
1593,298393.589913
1594,235145.883607
1595,222087.470718
1596,287755.273706
1597,310121.810133
1598,290776.370217
1599,301290.616657
1600,267328.393259
1601,243146.056164
1602,256152.713054
1603,179905.052247
1604,235466.500913
1605,271006.558832
1606,264731.659944
1607,256414.263167
1608,282618.846554
1609,267252.216601
1610,234465.102801
1611,195562.469404
1612,283923.709349
1613,234625.792895
1614,288080.086399
1615,228612.777473
1616,210536.648382
1617,258929.236181
1618,270158.294806
1619,267703.499902
1620,312084.63616
1621,267668.958689
1622,252366.340935
1623,230924.264688
1624,315249.642051
1625,734220.135795
1626,188616.473696
1627,288915.252513
1628,272933.069326
1629,280448.476537
1630,261751.088229
1631,300340.424286
1632,306637.494619
1633,271041.995588
1634,287470.357669
1635,306663.12613
1636,251883.162909
1637,245190.499717
1638,263907.880778
1639,299744.078916
1640,287888.789477
1641,281209.154168
1642,289141.570802
1643,259903.081601
1644,277269.47187
1645,309437.083561
1646,211130.888777
1647,270826.582736
1648,262114.314932
1649,604137.55341
1650,273817.256064
1651,282580.60139
1652,272470.053833
1653,252526.886997
1654,272021.173499
1655,277749.510217
1656,289146.581338
1657,293813.601517
1658,281493.132306
1659,279088.330683
1660,211869.192408
1661,169656.960038
1662,235670.400441
1663,106796.230336
1664,177047.729305
1665,229018.208449
1666,183041.228289
1667,284501.098603
1668,157442.503146
1669,321482.785065
1670,139933.553573
1671,197984.050084
1672,150020.577847
1673,278174.795704
1674,265603.261438
1675,312800.613851
1676,321923.078794
1677,303211.922162
1678,143338.179024
1679,198270.797386
1680,711033.233447
1681,219963.531831
1682,176366.138088
1683,263473.131317
1684,267524.120258
1685,277840.141606
1686,253959.035692
1687,255965.902082
1688,244695.88846
1689,224985.471212
1690,309939.960917
1691,279011.499193
1692,287279.881306
1693,300560.59177
1694,278417.952613
1695,203449.998676
1696,208175.592129
1697,206340.481515
1698,296219.870534
1699,186808.255242
1700,269611.50514
1701,293263.399104
1702,231581.524386
1703,259343.089552
1704,258194.445954
1705,216917.530711
1706,204886.869361
1707,268322.690678
1708,171623.556301
1709,244126.145866
1710,292253.799447
1711,178639.77983
1712,219769.86449
1713,278432.626443
1714,295719.470396
1715,302123.050963
1716,283164.028375
1717,261060.914143
1718,221214.865796
1719,261997.701009
1720,264970.984264
1721,279886.389916
1722,225643.656345
1723,289862.50662
1724,262031.231725
1725,260153.32086
1726,273832.597857
1727,267035.846361
1728,257878.510941
1729,309185.032789
1730,253071.259194
1731,186665.522385
1732,738532.908386
1733,284526.478084
1734,258643.566596
1735,250016.266159
1736,212421.633023
1737,235487.769056
1738,259134.164767
1739,749627.251039
1740,283984.733564
1741,319408.365052
1742,721075.693772
1743,722483.608943
1744,729545.126053
1745,240090.131418
1746,250586.279427
1747,269588.333044
1748,729160.359614
1749,287836.161118
1750,268919.027519
1751,236853.227053
1752,270750.227228
1753,204364.434271
1754,295243.896765
1755,177150.12795
1756,254577.932747
1757,726403.274887
1758,304388.520986
1759,294491.99259
1760,257082.470775
1761,279457.9601
1762,739171.456469
1763,218423.829461
1764,240838.548927
1765,298235.901078
1766,738866.921894
1767,730224.254308
1768,248507.190248
1769,248862.858287
1770,730740.089889
1771,267030.661488
1772,262650.133785
1773,230850.318924
1774,218136.11498
1775,721232.789228
1776,723974.325467
1777,723685.460953
1778,201125.398993
1779,260638.977234
1780,261263.652546
1781,261671.602555
1782,728379.438215
1783,285599.6077
1784,724245.301277
1785,703882.706204
1786,732896.086753
1787,247102.16569
1788,224058.595374
1789,264006.993107
1790,281778.016839
1791,736095.491004
1792,256430.03708
1793,250157.955419
1794,157585.279873
1795,290847.95901
1796,237852.025236
1797,301864.098246
1798,201030.676662
1799,722586.341227
1800,255618.643293
1801,719359.552192
1802,719237.17816
1803,238251.391205
1804,291661.825421
1805,208488.53386
1806,218334.724564
1807,225933.63385
1808,212717.424512
1809,224489.26159
1810,435790.31819
1811,215042.280228
1812,724746.097344
1813,266202.714935
1814,718441.619516
1815,712556.007244
1816,219490.406129
1817,262530.439896
1818,223092.553157
1819,182967.59453
1820,223654.180637
1821,720365.611692
1822,726174.812036
1823,187067.997488
1824,724244.395389
1825,231971.011733
1826,290099.010212
1827,725522.05902
1828,292509.633913
1829,179758.205861
1830,728632.69802
1831,225828.354384
1832,722487.343623
1833,244268.705933
1834,253623.747607
1835,724276.093742
1836,733201.04733
1837,712559.836097
1838,729100.286591
1839,737032.786034
1840,227294.312604
1841,240239.731
1842,708095.72763
1843,195048.065178
1844,291685.254903
1845,236350.356577
1846,212100.798223
1847,169592.989898
1848,226583.68422
1849,303740.688344
1850,731878.763384
1851,727441.760727
1852,238646.343568
1853,240336.14446
1854,278610.500518
1855,266352.153287
1856,209284.571537
1857,248394.234549
1858,294009.803247
1859,245250.754151
1860,314111.961198
1861,266811.362315
1862,161627.783848
1863,143787.515043
1864,139693.55031
1865,139795.843858
1866,282688.915676
1867,250909.142502
1868,227355.151061
1869,313147.664952
1870,313444.621371
1871,240191.206693
1872,240213.112069
1873,307239.781776
1874,295144.904658
1875,298420.438168
1876,290728.138303
1877,305926.395412
1878,272076.472503
1879,719629.353326
1880,299933.694114
1881,189824.856794
1882,246271.247294
1883,249557.70522
1884,270146.548245
1885,207214.418609
1886,196740.084816
1887,282181.730797
1888,256871.260277
1889,249794.772991
1890,251125.625274
1891,268710.289666
1892,254980.705227
1893,730188.93806
1894,193258.026271
1895,190474.458491
1896,242457.426438
1897,715944.806543
1898,216210.701808
1899,229341.942506
1900,148378.625213
1901,241215.34796
1902,728651.123214
1903,293369.340338
1904,215421.721802
1905,273544.361249
1906,256632.526645
1907,281837.564553
1908,735851.746176
1909,727985.570122
1910,730366.76175
1911,265887.269987
1912,235890.934429
1913,154448.990167
1914,711389.727346
1915,220880.837906
1916,243361.465877
1917,296156.985397
1918,276872.966515
1919,277986.905204
1920,263208.900407
1921,255114.450439
1922,265876.491423
1923,735932.262487
1924,216525.907351
1925,250399.910357
1926,151223.393001
1927,264624.512055
1928,215552.269482
1929,738004.078025
1930,258165.401176
1931,300476.853787
1932,294104.609906
1933,602328.179844
1934,298971.482422
1935,297325.886587
1936,286860.084378
1937,287808.241358
1938,290552.204439
1939,281489.910689
1940,220424.683506
1941,269759.86027
1942,275097.812047
1943,238062.855617
1944,286650.737219
1945,201150.977049
1946,222243.590198
1947,725724.531526
1948,187932.632104
1949,279174.641368
1950,334215.470343
1951,179288.476389
1952,189267.30574
1953,184272.59485
1954,266714.427995
1955,297759.322213
1956,170277.326096
1957,303696.822192
1958,257069.053917
1959,256208.832204
1960,261208.909256
1961,720069.663816
1962,264454.309133
1963,273368.693151
1964,269497.065464
1965,263071.760471
1966,266724.528341
1967,159935.387183
1968,176971.117473
1969,329291.248571
1970,123463.486685
1971,159357.584869
1972,251062.009418
1973,175949.701466
1974,299225.211524
1975,709400.650345
1976,290822.608194
1977,262506.466123
1978,241627.094921
1979,722938.178588
1980,284217.203299
1981,714366.78114
1982,724337.690779
1983,736835.769793
1984,270300.103426
1985,301625.671129
1986,171687.921824
1987,251608.4464
1988,260820.262844
1989,254674.886565
1990,249569.52049
1991,291335.706697
1992,545580.843595
1993,254023.732288
1994,205489.689898
1995,211073.698299
1996,184440.295023
1997,180706.942676
1998,230055.800931
1999,290022.454123
2000,299134.676815
2001,173315.37625
2002,285005.814487
2003,238866.652403
2004,142539.299852
2005,193163.056701
2006,296125.945275
2007,255908.701204
2008,276636.829651
2009,295702.3002
2010,262252.564421
2011,237109.858333
2012,244037.646511
2013,313710.471855
2014,283087.722185
2015,298277.215922
2016,297109.576262
2017,278625.018078
2018,196107.659284
2019,268926.914498
2020,267980.496922
2021,167101.022654
2022,246742.28892
2023,212495.414693
2024,206972.45518
2025,194892.423905
2026,737351.5432
2027,731109.00421
2028,249925.259839
2029,730763.173684
2030,721041.247605
2031,296896.928972
2032,296960.636175
2033,243110.551202
2034,249406.190359
2035,286607.976559
2036,718551.163137
2037,725215.317541
2038,534138.56938
2039,221896.117283
2040,154886.507836
2041,257330.937412
2042,268513.561662
2043,744788.387848
2044,305810.887856
2045,241748.712126
2046,742069.285245
2047,730870.887823
2048,169901.760188
2049,268289.08702
2050,280031.196733
2051,222474.963414
2052,275219.86568
2053,247248.154181
2054,730270.468478
2055,737235.412438
2056,240170.286329
2057,170538.59102
2058,253585.400623
2059,277119.778662
2060,274326.167967
2061,272457.224453
2062,730784.848163
2063,719092.211987
2064,737793.203208
2065,731700.527502
2066,275513.496972
2067,731945.1497
2068,267920.772496
2069,721867.112421
2070,189192.183696
2071,166893.600762
2072,199537.159461
2073,243425.629711
2074,228827.281053
2075,279475.983226
2076,723044.265104
2077,292973.206551
2078,542854.592284
2079,268785.252695
2080,724448.267413
2081,720108.080649
2082,226523.629953
2083,723245.527627
2084,724312.015487
2085,231624.813536
2086,249635.635582
2087,239880.363626
2088,249787.378265
2089,727768.013002
2090,210069.151112
2091,194617.112152
2092,728032.776991
2093,257776.397145
2094,241266.416386
2095,226654.952595
2096,731376.432263
2097,191938.238432
2098,729805.160572
2099,242050.185089
2100,712557.304239
2101,716764.299111
2102,228383.625499
2103,264828.240049
2104,246284.790129
2105,699509.211446
2106,212446.436066
2107,262658.520482
2108,716716.891761
2109,726520.7107
2110,247390.971676
2111,231030.748023
2112,258014.928682
2113,255702.089162
2114,232133.99274
2115,260260.682418
2116,261547.718009
2117,283438.077314
2118,256009.261072
2119,727980.011049
2120,236008.793044
2121,435113.477238
2122,737672.237233
2123,223341.095661
2124,289513.222339
2125,215513.357404
2126,260591.613203
2127,242001.646227
2128,716756.249266
2129,239022.801953
2130,725140.905338
2131,272587.775234
2132,207061.106898
2133,247392.618199
2134,249294.693567
2135,285238.341682
2136,211382.452733
2137,183124.365741
2138,245897.870626
2139,284115.638408
2140,248447.24804
2141,274917.264829
2142,734141.225569
2143,273337.648612
2144,287446.191348
2145,279761.465078
2146,322690.380628
2147,206915.281719
2148,270778.211212
2149,247796.276132
2150,280579.126082
2151,240605.618006
2152,177674.343687
2153,274328.346348
2154,249856.472454
2155,240846.752841
2156,309691.677959
2157,274567.613984
2158,280947.265884
2159,242740.577907
2160,249469.126158
2161,254797.011803
2162,138515.434974
2163,146529.218653
2164,339683.816967
2165,187361.471126
2166,294158.400358
2167,284251.244668
2168,295467.443441
2169,297243.070924
2170,299716.047677
2171,257010.231544
2172,288880.939145
2173,246819.398323
2174,287313.51863
2175,315057.787619
2176,197695.683303
2177,284988.191727
2178,224351.930203
2179,283113.080831
2180,255374.646218
2181,285160.198778
2182,277076.825966
2183,283817.670424
2184,210022.088976
2185,260527.629697
2186,255038.141766
2187,217323.934616
2188,234433.434757
2189,258901.441914
2190,242730.768475
2191,241789.371338
2192,165387.655787
2193,222321.311783
2194,736552.383324
2195,733908.714954
2196,263646.888151
2197,194885.099147
2198,259464.75113
2199,263731.371843
2200,221001.501579
2201,249398.74561
2202,231872.504129
2203,178544.81995
2204,244725.964983
2205,246815.375616
2206,299952.034016
2207,319838.009311
2208,300905.792613
2209,555474.049708
2210,728749.082152
2211,204973.731058
2212,206465.887943
2213,231438.506654
2214,231605.691276
2215,258000.961703
2216,237072.155664
2217,297481.516453
2218,234490.827586
2219,252800.040131
2220,727009.387428
2221,205362.267621
2222,234519.171926
2223,729154.47352
2224,286868.068762
2225,269799.962619
2226,288395.308856
2227,274684.919568
2228,223356.758665
2229,306128.399604
2230,284664.451175
2231,281858.019948
2232,209817.600901
2233,311655.912945
2234,207407.735234
2235,207291.057609
2236,281452.290027
2237,251994.77844
2238,298006.91733
2239,230805.563428
2240,184645.691009
2241,443349.638832
2242,270284.394867
2243,289813.390561
2244,278032.802466
2245,240862.437351
2246,242442.652937
2247,243589.219386
2248,243246.001721
2249,255975.213619
2250,278048.64165
2251,223648.724377
2252,731060.692024
2253,259120.063346
2254,261999.969798
2255,232362.984897
2256,292644.664057
2257,211875.84271
2258,232610.716882
2259,273704.836105
2260,244237.893523
2261,268049.728535
2262,240385.65284
2263,195537.716546
2264,196417.179905
2265,257763.126313
2266,732554.628579
2267,163072.865746
2268,188258.140345
2269,218514.876638
2270,715198.929256
2271,299567.339695
2272,200192.943262
2273,452147.011751
2274,739368.60658
2275,177781.671457
2276,325065.74423
2277,286145.807535
2278,736572.484119
2279,246026.656841
2280,723511.282169
2281,743488.362782
2282,749486.546449
